start_time,bat_landing_to_food,habit,rat_period_start,rat_period_end,seconds_after_rat_arrival,risk,reward,month,sunset_time,hours_after_sunset,season,hour,timeFormat,rat_arrival_number,rat_minutes,bat_landing_number,time,food_availability,predicted_food_availability,actual_hours_after_sunset
3/04/2018 21:22,3.0,fast,2018-04-03 21:21:00,2018-04-03 21:32:00,90,0,1,4,2018-04-03 19:01:00,2.358611111,1,21,2018-04-03 21:22:00,1,9.983333333,27,3/04/2018 21:01,3.0,3.0432115577600003,2.3336111
3/04/2018 21:27,3.0,fast,2018-04-03 21:21:00,2018-04-03 21:32:00,376,0,1,4,2018-04-03 19:01:00,2.438055556,1,21,2018-04-03 21:27:00,1,9.983333333,27,3/04/2018 21:01,3.0,3.0432115577600003,2.3336111
3/04/2018 21:28,2.0,fast,2018-04-03 21:21:00,2018-04-03 21:32:00,452,0,1,4,2018-04-03 19:01:00,2.459166667,1,21,2018-04-03 21:28:00,1,9.983333333,27,3/04/2018 21:01,3.0,3.0432115577600003,2.3336111
3/04/2018 23:24,2.0,fast,2018-04-03 23:24:00,2018-04-03 23:40:00,12,0,1,4,2018-04-03 19:01:00,4.395833333,1,23,2018-04-03 23:24:00,1,6.45,53,3/04/2018 23:01,2.785298784,2.634728,4.3925
3/04/2018 23:25,9.0,rat,2018-04-03 23:24:00,2018-04-03 23:40:00,31,1,0,4,2018-04-03 19:01:00,4.401111111,1,23,2018-04-03 23:25:00,1,6.45,53,3/04/2018 23:01,2.785298784,2.634728,4.3925
3/04/2018 23:25,4.0,fast,2018-04-03 23:24:00,2018-04-03 23:40:00,58,0,1,4,2018-04-03 19:01:00,4.408611111,1,23,2018-04-03 23:25:00,1,6.45,53,3/04/2018 23:01,2.785298784,2.634728,4.3925
3/04/2018 23:27,5.0,rat,2018-04-03 23:24:00,2018-04-03 23:40:00,187,1,0,4,2018-04-03 19:01:00,4.444444444,1,23,2018-04-03 23:27:00,1,6.45,53,3/04/2018 23:01,2.785298784,2.634728,4.3925
3/04/2018 23:27,4.0,rat,2018-04-03 23:24:00,2018-04-03 23:40:00,197,1,0,4,2018-04-03 19:01:00,4.447222222,1,23,2018-04-03 23:27:00,1,6.45,53,3/04/2018 23:01,2.785298784,2.634728,4.3925
3/04/2018 23:28,1.0,fast,2018-04-03 23:24:00,2018-04-03 23:40:00,224,0,1,4,2018-04-03 19:01:00,4.454722222,1,23,2018-04-03 23:28:00,1,6.45,53,3/04/2018 23:01,2.785298784,2.634728,4.3925
3/04/2018 23:29,48.0,rat,2018-04-03 23:24:00,2018-04-03 23:40:00,312,1,0,4,2018-04-03 19:01:00,4.479166667,1,23,2018-04-03 23:29:00,1,6.45,53,3/04/2018 23:01,2.785298784,2.634728,4.3925
3/04/2018 23:29,3.0,fast,2018-04-03 23:24:00,2018-04-03 23:40:00,312,0,1,4,2018-04-03 19:01:00,4.479166667,1,23,2018-04-03 23:29:00,1,6.45,53,3/04/2018 23:01,2.785298784,2.634728,4.3925
3/04/2018 23:31,0.010238211,rat_to_bat,2018-04-03 23:24:00,2018-04-03 23:40:00,402,1,0,4,2018-04-03 19:01:00,4.504166667,1,23,2018-04-03 23:31:00,1,6.45,53,3/04/2018 23:01,2.785298784,2.634728,4.3925
3/04/2018 23:34,2.0,fast,2018-04-03 23:24:00,2018-04-03 23:40:00,597,0,1,4,2018-04-03 19:01:00,4.558333333,1,23,2018-04-03 23:34:00,1,6.45,53,3/04/2018 23:01,2.785298784,2.634728,4.3925
3/04/2018 23:40,2.0,rat,2018-04-03 23:24:00,2018-04-03 23:40:00,949,1,0,4,2018-04-03 19:01:00,4.656111111,1,23,2018-04-03 23:40:00,1,6.45,53,3/04/2018 23:01,2.785298784,2.634728,4.3925
4/04/2018 0:48,3.0,rat,2018-04-04 00:48:00,2018-04-04 00:58:00,12,1,0,4,2018-04-03 19:01:00,5.788055556,1,0,2018-04-04 00:48:00,1,10.86666667,49,4/04/2018 0:31,2.0,2.3585111155200003,5.7847222
4/04/2018 0:48,4.0,fast,2018-04-04 00:48:00,2018-04-04 00:58:00,25,0,1,4,2018-04-03 19:01:00,5.791666667,1,0,2018-04-04 00:48:00,1,10.86666667,49,4/04/2018 0:31,2.0,2.3585111155200003,5.7847222
4/04/2018 0:49,2.0,fast,2018-04-04 00:48:00,2018-04-04 00:58:00,97,0,1,4,2018-04-03 19:01:00,5.811666667,1,0,2018-04-04 00:49:00,1,10.86666667,49,4/04/2018 0:31,2.0,2.3585111155200003,5.7847222
4/04/2018 0:49,2.0,fast,2018-04-04 00:48:00,2018-04-04 00:58:00,112,0,1,4,2018-04-03 19:01:00,5.815833333,1,0,2018-04-04 00:49:00,1,10.86666667,49,4/04/2018 0:31,2.0,2.3585111155200003,5.7847222
4/04/2018 0:49,22.0,other_bats/rat,2018-04-04 00:48:00,2018-04-04 00:58:00,59,1,0,4,2018-04-03 19:01:00,5.801111111,1,0,2018-04-04 00:49:00,1,10.86666667,49,4/04/2018 0:31,2.0,2.3585111155200003,5.7847222
4/04/2018 0:49,2.0,"405.6,112.3,513.1,215.4; 464.1,197.7,614.9,334.3; 511.5,301.1,639.4,388.9",2018-04-04 00:48:00,2018-04-04 00:58:00,63,0,0,4,2018-04-03 19:01:00,5.802222222,1,0,2018-04-04 00:49:00,1,10.86666667,49,4/04/2018 0:31,2.0,2.3585111155200003,5.7847222
4/04/2018 0:50,59.0,rat,2018-04-04 00:48:00,2018-04-04 00:58:00,165,1,0,4,2018-04-03 19:01:00,5.830555556,1,0,2018-04-04 00:50:00,1,10.86666667,49,4/04/2018 0:31,2.0,2.3585111155200003,5.7847222
4/04/2018 0:51,4.0,fast,2018-04-04 00:48:00,2018-04-04 00:58:00,217,0,1,4,2018-04-03 19:01:00,5.845,1,0,2018-04-04 00:51:00,1,10.86666667,49,4/04/2018 0:31,2.0,2.3585111155200003,5.7847222
4/04/2018 0:54,1.0,rat,2018-04-04 00:48:00,2018-04-04 00:58:00,357,1,0,4,2018-04-03 19:01:00,5.883888889,1,0,2018-04-04 00:54:00,1,10.86666667,49,4/04/2018 0:31,2.0,2.3585111155200003,5.7847222
4/04/2018 0:55,14.0,rat,2018-04-04 00:48:00,2018-04-04 00:58:00,418,1,0,4,2018-04-03 19:01:00,5.900833333,1,0,2018-04-04 00:55:00,1,10.86666667,49,4/04/2018 0:31,2.0,2.3585111155200003,5.7847222
4/04/2018 0:58,1.0,fast,2018-04-04 00:48:00,2018-04-04 00:58:00,624,0,1,4,2018-04-03 19:01:00,5.958055556,1,0,2018-04-04 00:58:00,1,10.86666667,49,4/04/2018 0:31,2.0,2.3585111155200003,5.7847222
4/04/2018 0:58,0.04722604,,2018-04-04 00:48:00,2018-04-04 00:58:00,632,0,0,4,2018-04-03 19:01:00,5.960277778,1,0,2018-04-04 00:58:00,1,10.86666667,49,4/04/2018 0:31,2.0,2.3585111155200003,5.7847222
4/04/2018 0:58,0.022571773,,2018-04-04 00:48:00,2018-04-04 00:58:00,651,0,0,4,2018-04-03 19:01:00,5.965555556,10,0,2018-04-04 00:58:00,1,10.86666667,49,4/04/2018 0:31,2.0,33.91431111552001,5.7847222
9/04/2018 22:12,1.0,,2018-04-09 22:10:00,2018-04-09 22:12:00,129,0,0,4,2018-04-09 19:05:00,3.125,1,22,2018-04-09 22:12:00,1,2.466666667,85,9/04/2018 22:05,3.0,2.8933093267200003,3.0891667
9/04/2018 22:12,0.052214843,,2018-04-09 22:10:00,2018-04-09 22:12:00,139,0,0,4,2018-04-09 19:05:00,3.127777778,1,22,2018-04-09 22:12:00,1,2.466666667,85,9/04/2018 22:05,3.0,2.8933093267200003,3.0891667
15/04/2018 21:28,9.0,,2018-04-15 21:24:00,2018-04-15 21:29:00,188,0,0,4,2018-04-15 19:10:00,2.300555556,1,21,2018-04-15 21:28:00,4,14.43333333,36,15/04/2018 21:10,3.590163934,3.06013067328,2.2483333
15/04/2018 21:28,1.0,,2018-04-15 21:24:00,2018-04-15 21:29:00,238,0,0,4,2018-04-15 19:10:00,2.314444444,1,21,2018-04-15 21:28:00,4,14.43333333,36,15/04/2018 21:10,3.590163934,3.06013067328,2.2483333
18/04/2018 5:19,1.0,fast,2018-04-18 05:15:00,2018-04-18 05:25:00,263,0,1,4,2018-04-17 19:11:00,10.14944444,1,5,2018-04-18 05:19:00,1,9.7,6,18/04/2018 5:11,2.0,1.5070444422400004,10.0763889
18/04/2018 19:01,0.084689878,,2018-04-18 19:01:00,2018-04-18 19:01:00,24,0,0,4,2018-04-18 19:12:00,-0.175555556,1,19,2018-04-18 19:01:00,3,1.05,40,18/04/2018 18:42,4.0,3.54235288448,-0.1822222
18/04/2018 20:41,0.029003504,,2018-04-18 20:40:00,2018-04-18 20:43:00,71,0,0,4,2018-04-18 19:12:00,1.491944444,1,20,2018-04-18 20:41:00,1,1.666666667,25,18/04/2018 20:12,3.55,3.21411111552,1.4722222
18/04/2018 20:42,1.0,others,2018-04-18 20:40:00,2018-04-18 20:43:00,159,1,0,4,2018-04-18 19:12:00,1.516388889,1,20,2018-04-18 20:42:00,1,1.666666667,25,18/04/2018 20:12,3.55,3.21411111552,1.4722222
18/04/2018 20:43,12.0,others,2018-04-18 20:40:00,2018-04-18 20:43:00,199,1,0,4,2018-04-18 19:12:00,1.5275,1,20,2018-04-18 20:43:00,1,1.666666667,25,18/04/2018 20:12,3.55,3.21411111552,1.4722222
18/04/2018 20:59,0.093387578,,2018-04-18 20:56:00,2018-04-18 20:59:00,200,0,0,4,2018-04-18 19:12:00,1.792222222,1,20,2018-04-18 20:59:00,7,5.55,21,18/04/2018 20:42,3.091935484,3.1616453267200004,1.7366667
19/04/2018 0:19,7.0,pick,2018-04-19 00:18:00,2018-04-19 00:19:00,59,0,1,4,2018-04-18 19:12:00,5.118888889,1,0,2018-04-19 00:19:00,1,1.05,46,19/04/2018 0:12,3.589285714,2.4938640000000003,5.1025
19/04/2018 1:15,3.0,fast,2018-04-19 01:12:00,2018-04-19 01:18:00,187,0,1,4,2018-04-18 19:12:00,6.058055556,1,1,2018-04-19 01:15:00,1,6.25,42,19/04/2018 1:12,2.55,2.3145875577600004,6.0061111
19/04/2018 4:31,8.0,rat,2018-04-19 04:28:00,2018-04-19 04:34:00,200,1,0,4,2018-04-18 19:12:00,9.331666667,1,4,2018-04-19 04:31:00,1,6.05,20,19/04/2018 4:12,2.0,1.6658195577600003,9.2761111
19/04/2018 4:32,1.0,fast,2018-04-19 04:28:00,2018-04-19 04:34:00,210,0,1,4,2018-04-18 19:12:00,9.334444444,1,4,2018-04-19 04:32:00,1,6.05,20,19/04/2018 4:12,2.0,1.6658195577600003,9.2761111
19/04/2018 4:33,5.0,pick,2018-04-19 04:28:00,2018-04-19 04:34:00,274,0,1,4,2018-04-18 19:12:00,9.352222222,1,4,2018-04-19 04:33:00,1,6.05,20,19/04/2018 4:12,2.0,1.6658195577600003,9.2761111
19/04/2018 4:33,14.0,pick,2018-04-19 04:28:00,2018-04-19 04:34:00,280,0,1,4,2018-04-18 19:12:00,9.353888889,1,4,2018-04-19 04:33:00,1,6.05,20,19/04/2018 4:12,2.0,1.6658195577600003,9.2761111
19/04/2018 19:25,0.051207358,fast,2018-04-19 19:23:00,2018-04-19 19:33:00,75,0,1,4,2018-04-19 19:12:00,0.217222222,1,19,2018-04-19 19:25:00,1,9.233333333,15,19/04/2018 19:12,3.878136201,3.4672364422400004,0.1963889
19/04/2018 19:26,1.0,fast,2018-04-19 19:23:00,2018-04-19 19:33:00,167,0,1,4,2018-04-19 19:12:00,0.242777778,1,19,2018-04-19 19:26:00,1,9.233333333,15,19/04/2018 19:12,3.878136201,3.4672364422400004,0.1963889
19/04/2018 19:27,1.0,fast,2018-04-19 19:23:00,2018-04-19 19:33:00,230,0,1,4,2018-04-19 19:12:00,0.260277778,1,19,2018-04-19 19:27:00,1,9.233333333,15,19/04/2018 19:12,3.878136201,3.4672364422400004,0.1963889
19/04/2018 19:32,5.0,rat,2018-04-19 19:23:00,2018-04-19 19:33:00,547,1,0,4,2018-04-19 19:12:00,0.348333333,1,19,2018-04-19 19:32:00,1,9.233333333,15,19/04/2018 19:12,3.878136201,3.4672364422400004,0.1963889
19/04/2018 21:33,0.039785341,rat,2018-04-19 21:29:00,2018-04-19 21:39:00,220,1,0,4,2018-04-19 19:12:00,2.360555556,1,21,2018-04-19 21:33:00,1,9.516666667,20,19/04/2018 21:12,3.0,3.04999023104,2.2994444
19/04/2018 21:37,176.0,both,2018-04-19 21:29:00,2018-04-19 21:39:00,457,0,0,4,2018-04-19 19:12:00,2.426388889,1,21,2018-04-19 21:37:00,1,9.516666667,20,19/04/2018 21:12,3.0,3.04999023104,2.2994444
19/04/2018 21:38,3.0,pick,2018-04-19 21:29:00,2018-04-19 21:39:00,487,0,1,4,2018-04-19 19:12:00,2.434722222,1,21,2018-04-19 21:38:00,1,9.516666667,20,19/04/2018 21:12,3.0,3.04999023104,2.2994444
19/04/2018 21:38,2.0,rat,2018-04-19 21:29:00,2018-04-19 21:39:00,493,1,0,4,2018-04-19 19:12:00,2.436388889,1,21,2018-04-19 21:38:00,1,9.516666667,20,19/04/2018 21:12,3.0,3.04999023104,2.2994444
19/04/2018 22:34,4.0,rat,2018-04-19 22:34:00,2018-04-19 22:43:00,22,1,0,4,2018-04-19 19:12:00,3.381944444,1,22,2018-04-19 22:34:00,1,7.45,14,19/04/2018 22:12,3.0,2.8364346732800003,3.3758333
19/04/2018 22:36,237.0,both,2018-04-19 22:34:00,2018-04-19 22:43:00,109,0,0,4,2018-04-19 19:12:00,3.406111111,1,22,2018-04-19 22:36:00,1,7.45,14,19/04/2018 22:12,3.0,2.8364346732800003,3.3758333
19/04/2018 22:42,1.0,rat,2018-04-19 22:34:00,2018-04-19 22:43:00,472,1,0,4,2018-04-19 19:12:00,3.506944444,1,22,2018-04-19 22:42:00,1,7.45,14,19/04/2018 22:12,3.0,2.8364346732800003,3.3758333
20/04/2018 0:02,39.0,both,2018-04-20 00:00:00,2018-04-20 00:18:00,155,0,0,4,2018-04-19 19:12:00,4.848888889,1,0,2018-04-20 00:02:00,2,23.3,63,19/04/2018 23:42,3.0,2.5527226732800004,4.8058333
20/04/2018 0:03,14.0,rat,2018-04-20 00:00:00,2018-04-20 00:18:00,207,1,0,4,2018-04-19 19:12:00,4.863333333,1,0,2018-04-20 00:03:00,2,23.3,63,19/04/2018 23:42,3.0,2.5527226732800004,4.8058333
20/04/2018 0:03,12.0,pick,2018-04-20 00:00:00,2018-04-20 00:18:00,185,0,1,4,2018-04-19 19:12:00,4.857222222,1,0,2018-04-20 00:03:00,2,23.3,63,19/04/2018 23:42,3.0,2.5527226732800004,4.8058333
20/04/2018 0:04,0.016181067,rat,2018-04-20 00:00:00,2018-04-20 00:18:00,262,1,0,4,2018-04-19 19:12:00,4.878611111,1,0,2018-04-20 00:04:00,2,23.3,63,19/04/2018 23:42,3.0,2.5527226732800004,4.8058333
20/04/2018 0:04,5.0,rat,2018-04-20 00:00:00,2018-04-20 00:18:00,235,1,0,4,2018-04-19 19:12:00,4.871111111,1,0,2018-04-20 00:04:00,2,23.3,63,19/04/2018 23:42,3.0,2.5527226732800004,4.8058333
20/04/2018 0:05,3.0,rat_and_bat,2018-04-20 00:00:00,2018-04-20 00:18:00,320,1,0,4,2018-04-19 19:12:00,4.894722222,1,0,2018-04-20 00:05:00,2,23.3,63,19/04/2018 23:42,3.0,2.5527226732800004,4.8058333
20/04/2018 0:05,29.0,rat_and_bat,2018-04-20 00:00:00,2018-04-20 00:18:00,295,1,0,4,2018-04-19 19:12:00,4.887777778,1,0,2018-04-20 00:05:00,2,23.3,63,19/04/2018 23:42,3.0,2.5527226732800004,4.8058333
20/04/2018 0:06,18.0,rat_and_bat,2018-04-20 00:00:00,2018-04-20 00:18:00,341,1,0,4,2018-04-19 19:12:00,4.900555556,1,0,2018-04-20 00:06:00,2,23.3,63,19/04/2018 23:42,3.0,2.5527226732800004,4.8058333
20/04/2018 0:08,11.0,rat,2018-04-20 00:00:00,2018-04-20 00:18:00,508,1,0,4,2018-04-19 19:12:00,4.946944444,1,0,2018-04-20 00:08:00,2,23.3,63,19/04/2018 23:42,3.0,2.5527226732800004,4.8058333
20/04/2018 0:10,1.0,fast,2018-04-20 00:00:00,2018-04-20 00:18:00,579,0,1,4,2018-04-19 19:12:00,4.966666667,1,0,2018-04-20 00:10:00,2,23.3,63,19/04/2018 23:42,3.0,2.5527226732800004,4.8058333
20/04/2018 0:11,0.093784466,fast,2018-04-20 00:00:00,2018-04-20 00:18:00,673,0,1,4,2018-04-19 19:12:00,4.992777778,1,0,2018-04-20 00:11:00,2,23.3,63,19/04/2018 23:42,3.0,2.5527226732800004,4.8058333
20/04/2018 0:11,0.019265878,fast,2018-04-20 00:00:00,2018-04-20 00:18:00,697,0,1,4,2018-04-19 19:12:00,4.999444444,1,0,2018-04-20 00:11:00,2,23.3,63,19/04/2018 23:42,3.0,2.5527226732800004,4.8058333
20/04/2018 0:12,1.0,fast,2018-04-20 00:00:00,2018-04-20 00:18:00,711,0,1,4,2018-04-19 19:12:00,5.003333333,1,0,2018-04-20 00:12:00,2,23.3,63,19/04/2018 23:42,3.0,2.5527226732800004,4.8058333
20/04/2018 0:13,6.0,fast,2018-04-20 00:00:00,2018-04-20 00:18:00,809,0,1,4,2018-04-19 19:12:00,5.030555556,1,0,2018-04-20 00:13:00,2,23.3,63,19/04/2018 23:42,3.0,2.5527226732800004,4.8058333
20/04/2018 0:14,10.0,rat,2018-04-20 00:00:00,2018-04-20 00:18:00,825,1,0,4,2018-04-19 19:12:00,5.035,1,0,2018-04-20 00:14:00,2,23.3,63,19/04/2018 23:42,3.0,2.5527226732800004,4.8058333
20/04/2018 0:14,0.058920205,fast,2018-04-20 00:00:00,2018-04-20 00:18:00,863,0,1,4,2018-04-19 19:12:00,5.045555556,1,0,2018-04-20 00:14:00,2,23.3,63,19/04/2018 23:42,3.0,2.5527226732800004,4.8058333
20/04/2018 2:00,0.024862202,fast,2018-04-20 01:59:00,2018-04-20 02:03:00,39,0,1,4,2018-04-19 19:12:00,6.802777778,1,2,2018-04-20 02:00:00,1,3.75,43,20/04/2018 1:42,3.0,2.15867823104,6.7919444
20/04/2018 2:00,1.0,fast,2018-04-20 01:59:00,2018-04-20 02:03:00,41,0,1,4,2018-04-19 19:12:00,6.803333333,1,2,2018-04-20 02:00:00,1,3.75,43,20/04/2018 1:42,3.0,2.15867823104,6.7919444
20/04/2018 2:00,10.0,rat,2018-04-20 01:59:00,2018-04-20 02:03:00,65,1,0,4,2018-04-19 19:12:00,6.81,1,2,2018-04-20 02:00:00,1,3.75,43,20/04/2018 1:42,3.0,2.15867823104,6.7919444
20/04/2018 2:00,1.0,fast,2018-04-20 01:59:00,2018-04-20 02:03:00,84,0,1,4,2018-04-19 19:12:00,6.815277778,1,2,2018-04-20 02:00:00,1,3.75,43,20/04/2018 1:42,3.0,2.15867823104,6.7919444
20/04/2018 2:01,1.0,fast,2018-04-20 01:59:00,2018-04-20 02:03:00,122,0,1,4,2018-04-19 19:12:00,6.825833333,1,2,2018-04-20 02:01:00,1,3.75,43,20/04/2018 1:42,3.0,2.15867823104,6.7919444
20/04/2018 2:01,0.014004332,fast,2018-04-20 01:59:00,2018-04-20 02:03:00,141,0,1,4,2018-04-19 19:12:00,6.831111111,1,2,2018-04-20 02:01:00,1,3.75,43,20/04/2018 1:42,3.0,2.15867823104,6.7919444
20/04/2018 2:02,7.0,rat,2018-04-20 01:59:00,2018-04-20 02:03:00,164,1,0,4,2018-04-19 19:12:00,6.8375,1,2,2018-04-20 02:02:00,1,3.75,43,20/04/2018 1:42,3.0,2.15867823104,6.7919444
20/04/2018 2:03,7.0,pick,2018-04-20 01:59:00,2018-04-20 02:03:00,216,0,1,4,2018-04-19 19:12:00,6.851944444,1,2,2018-04-20 02:03:00,1,3.75,43,20/04/2018 1:42,3.0,2.15867823104,6.7919444
20/04/2018 2:48,1.0,,2018-04-20 02:44:00,2018-04-20 02:51:00,248,0,0,4,2018-04-19 19:12:00,7.614722222,1,2,2018-04-20 02:48:00,1,6.733333333,30,20/04/2018 2:42,3.0,2.0091066732800003,7.5458333
20/04/2018 2:48,3.0,rat,2018-04-20 02:44:00,2018-04-20 02:51:00,210,1,0,4,2018-04-19 19:12:00,7.604166667,1,2,2018-04-20 02:48:00,1,6.733333333,30,20/04/2018 2:42,3.0,2.0091066732800003,7.5458333
20/04/2018 2:48,6.0,rat,2018-04-20 02:44:00,2018-04-20 02:51:00,235,1,0,4,2018-04-19 19:12:00,7.611111111,1,2,2018-04-20 02:48:00,1,6.733333333,30,20/04/2018 2:42,3.0,2.0091066732800003,7.5458333
20/04/2018 2:49,4.0,pick,2018-04-20 02:44:00,2018-04-20 02:51:00,269,0,1,4,2018-04-19 19:12:00,7.620555556,1,2,2018-04-20 02:49:00,1,6.733333333,30,20/04/2018 2:42,3.0,2.0091066732800003,7.5458333
20/04/2018 2:49,5.0,pick,2018-04-20 02:44:00,2018-04-20 02:51:00,303,0,1,4,2018-04-19 19:12:00,7.63,1,2,2018-04-20 02:49:00,1,6.733333333,30,20/04/2018 2:42,3.0,2.0091066732800003,7.5458333
20/04/2018 2:51,26.0,,2018-04-20 02:44:00,2018-04-20 02:51:00,375,0,0,4,2018-04-19 19:12:00,7.65,1,2,2018-04-20 02:51:00,1,6.733333333,30,20/04/2018 2:42,3.0,2.0091066732800003,7.5458333
20/04/2018 3:27,4.0,fast,2018-04-20 03:24:00,2018-04-20 03:36:00,180,0,1,4,2018-04-19 19:12:00,8.251666667,1,3,2018-04-20 03:27:00,1,12.41666667,27,20/04/2018 3:12,3.0,1.8789893267200002,8.2016667
20/04/2018 3:31,4.0,fast,2018-04-20 03:24:00,2018-04-20 03:36:00,467,0,1,4,2018-04-19 19:12:00,8.331388889,1,3,2018-04-20 03:31:00,1,12.41666667,27,20/04/2018 3:12,3.0,1.8789893267200002,8.2016667
20/04/2018 3:32,10.0,rat,2018-04-20 03:24:00,2018-04-20 03:36:00,521,1,0,4,2018-04-19 19:12:00,8.346388889,1,3,2018-04-20 03:32:00,1,12.41666667,27,20/04/2018 3:12,3.0,1.8789893267200002,8.2016667
20/04/2018 3:32,10.0,pick,2018-04-20 03:24:00,2018-04-20 03:36:00,512,0,1,4,2018-04-19 19:12:00,8.343888889,1,3,2018-04-20 03:32:00,1,12.41666667,27,20/04/2018 3:12,3.0,1.8789893267200002,8.2016667
20/04/2018 3:33,3.0,fast,2018-04-20 03:24:00,2018-04-20 03:36:00,591,0,1,4,2018-04-19 19:12:00,8.365833333,1,3,2018-04-20 03:33:00,1,12.41666667,27,20/04/2018 3:12,3.0,1.8789893267200002,8.2016667
20/04/2018 3:33,2.0,fast,2018-04-20 03:24:00,2018-04-20 03:36:00,547,0,1,4,2018-04-19 19:12:00,8.353611111,1,3,2018-04-20 03:33:00,1,12.41666667,27,20/04/2018 3:12,3.0,1.8789893267200002,8.2016667
20/04/2018 3:33,1.0,fast,2018-04-20 03:24:00,2018-04-20 03:36:00,573,0,1,4,2018-04-19 19:12:00,8.360833333,1,3,2018-04-20 03:33:00,1,12.41666667,27,20/04/2018 3:12,3.0,1.8789893267200002,8.2016667
20/04/2018 3:34,3.0,pick,2018-04-20 03:24:00,2018-04-20 03:36:00,621,0,1,4,2018-04-19 19:12:00,8.374166667,1,3,2018-04-20 03:34:00,1,12.41666667,27,20/04/2018 3:12,3.0,1.8789893267200002,8.2016667
20/04/2018 3:35,73.0,rat_and_bat,2018-04-20 03:24:00,2018-04-20 03:36:00,655,1,0,4,2018-04-19 19:12:00,8.383611111,1,3,2018-04-20 03:35:00,1,12.41666667,27,20/04/2018 3:12,3.0,1.8789893267200002,8.2016667
20/04/2018 3:57,3.0,fast,2018-04-20 03:51:00,2018-04-20 04:01:00,330,0,1,4,2018-04-19 19:12:00,8.756111111,1,3,2018-04-20 03:57:00,1,9.633333333,21,20/04/2018 3:42,3.0,1.78717423104,8.6644444
20/04/2018 3:59,0.068554286,fast,2018-04-20 03:51:00,2018-04-20 04:01:00,487,0,1,4,2018-04-19 19:12:00,8.799722222,1,3,2018-04-20 03:59:00,1,9.633333333,21,20/04/2018 3:42,3.0,1.78717423104,8.6644444
20/04/2018 4:00,3.0,pick,2018-04-20 03:51:00,2018-04-20 04:01:00,522,0,1,4,2018-04-19 19:12:00,8.809444444,1,4,2018-04-20 04:00:00,1,9.633333333,21,20/04/2018 3:42,3.0,1.78717423104,8.6644444
20/04/2018 19:22,1.0,fast,2018-04-20 19:18:00,2018-04-20 19:26:00,254,0,1,4,2018-04-20 19:13:00,0.164722222,1,19,2018-04-20 19:22:00,1,7.35,20,20/04/2018 19:13,3.555555556,3.4875173267200004,0.0941667
20/04/2018 19:25,0.039481249,fast,2018-04-20 19:18:00,2018-04-20 19:26:00,440,0,1,4,2018-04-20 19:13:00,0.216388889,1,19,2018-04-20 19:25:00,1,7.35,20,20/04/2018 19:13,3.555555556,3.4875173267200004,0.0941667
20/04/2018 19:25,5.0,fast,2018-04-20 19:18:00,2018-04-20 19:26:00,383,0,1,4,2018-04-20 19:13:00,0.200555556,1,19,2018-04-20 19:25:00,1,7.35,20,20/04/2018 19:13,3.555555556,3.4875173267200004,0.0941667
20/04/2018 21:06,118.0,rat_and_pick,2018-04-20 21:05:00,2018-04-20 21:11:00,73,1,1,4,2018-04-20 19:13:00,1.891666667,1,21,2018-04-20 21:06:00,2,12.86666667,21,20/04/2018 20:43,3.0,3.13491644224,1.8713889
20/04/2018 21:11,37.0,rat,2018-04-20 21:05:00,2018-04-20 21:11:00,375,1,0,4,2018-04-20 19:13:00,1.975555556,1,21,2018-04-20 21:11:00,2,12.86666667,21,20/04/2018 20:43,3.0,3.13491644224,1.8713889
20/04/2018 21:21,109.0,rat,2018-04-20 21:20:00,2018-04-20 21:34:00,90,1,0,4,2018-04-20 19:13:00,2.141944444,1,21,2018-04-20 21:21:00,3,11.73333333,25,20/04/2018 21:13,3.0,3.08619823104,2.1169444
20/04/2018 21:22,2.0,fast,2018-04-20 21:20:00,2018-04-20 21:34:00,139,0,1,4,2018-04-20 19:13:00,2.155555556,1,21,2018-04-20 21:22:00,3,11.73333333,25,20/04/2018 21:13,3.0,3.08619823104,2.1169444
20/04/2018 21:24,25.0,pick,2018-04-20 21:20:00,2018-04-20 21:34:00,250,0,1,4,2018-04-20 19:13:00,2.186388889,1,21,2018-04-20 21:24:00,3,11.73333333,25,20/04/2018 21:13,3.0,3.08619823104,2.1169444
20/04/2018 21:27,37.0,pick,2018-04-20 21:20:00,2018-04-20 21:34:00,477,0,1,4,2018-04-20 19:13:00,2.249444444,1,21,2018-04-20 21:27:00,3,11.73333333,25,20/04/2018 21:13,3.0,3.08619823104,2.1169444
20/04/2018 21:59,2.0,pick,2018-04-20 21:59:00,2018-04-20 21:59:00,12,0,1,4,2018-04-20 19:13:00,2.772222222,1,21,2018-04-20 21:59:00,1,0.616666667,20,20/04/2018 21:43,3.0,2.95685244224,2.7688889
21/04/2018 0:49,1.0,pick,2018-04-21 00:49:00,2018-04-21 00:55:00,0,0,1,4,2018-04-20 19:13:00,5.601666667,1,0,2018-04-21 00:49:00,1,6.6,60,21/04/2018 0:43,2.085094549,2.39482932672,5.6016667
21/04/2018 0:50,28.0,bat_and_rat,2018-04-21 00:49:00,2018-04-21 00:55:00,107,1,0,4,2018-04-20 19:13:00,5.631388889,1,0,2018-04-21 00:50:00,1,6.6,60,21/04/2018 0:43,2.085094549,2.39482932672,5.6016667
21/04/2018 0:54,2.0,bat_fight,2018-04-21 00:49:00,2018-04-21 00:55:00,349,1,0,4,2018-04-20 19:13:00,5.698611111,1,0,2018-04-21 00:54:00,1,6.6,60,21/04/2018 0:43,2.085094549,2.39482932672,5.6016667
